"","FIELDID","Orginal_FIELDID","COMID","StreamName","Branch","Year","DateSampled","MDEQ","Common_Name","FinalID","Quanity","Method","Length","Other"
"613","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","white sucker",NA,"29","Electroshocking","750ft","0"
"614","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","green sunfish",NA,"2","Electroshocking","750ft","0"
"615","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","central mudminnow",NA,"2","Electroshocking","750ft","0"
"616","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","central stoneroller",NA,"1","Electroshocking","750ft","0"
"617","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","bluntnose minnow",NA,"2","Electroshocking","750ft","0"
"618","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","common shiner",NA,"2","Electroshocking","750ft","0"
"619","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","brook stickleback",NA,"1","Electroshocking","750ft","0"
"620","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","fathead minnow",NA,"3","Electroshocking","750ft","0"
"621","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","mottled sculpin",NA,"335","Electroshocking","500","Pass1"
"622","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","central mudminnow",NA,"1","Electroshocking","500","Pass1"
"623","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","white sucker",NA,"33","Electroshocking","500","Pass1"
"624","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","creek chub",NA,"115","Electroshocking","500","Pass1"
"625","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","green sunfish",NA,"2","Electroshocking","500","Pass1"
"626","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","largemouth bass",NA,"1","Electroshocking","500","Pass1"
"627","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","blacknose dace",NA,"20","Electroshocking","600","0"
"628","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","central stoneroller",NA,"3","Electroshocking","600","0"
"629","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","blackchin shiner",NA,"1","Electroshocking","600","0"
"630","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","brook stickleback",NA,"19","Electroshocking","600","0"
"631","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","white sucker",NA,"6","Electroshocking","600","0"
"632","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","creek chub",NA,"66","Electroshocking","600","0"
"633","peb3","mn-9dnr","10848526","Pebble Creek","Main",1995,"7/18/95","DNR","fathead minnow",NA,"1","Electroshocking","600","0"
"634","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","gizzard shad",NA,"1000","Electroshocking","2000 ft","0"
"635","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","emerald shiner",NA,"1000","Electroshocking","2000 ft","0"
"636","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","common carp",NA,"40","Electroshocking","2000 ft","0"
"637","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","white sucker",NA,"17.5","Electroshocking","2000 ft","0"
"638","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","spotted sucker",NA,"17.5","Electroshocking","2000 ft","0"
"639","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","goldfish",NA,"7.5","Electroshocking","2000 ft","0"
"640","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","yellow perch",NA,"7.5","Electroshocking","2000 ft","0"
"641","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","bluegill",NA,"7.5","Electroshocking","2000 ft","0"
"642","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","pumpkinseed",NA,"7.5","Electroshocking","2000 ft","0"
"643","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","rock bass",NA,"7.5","Electroshocking","2000 ft","0"
"644","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","northern pike",NA,"8","Electroshocking","2000 ft","0"
"645","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","white perch",NA,"2","Electroshocking","2000 ft","0"
"646","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","green sunfish",NA,"1","Electroshocking","2000 ft","0"
"647","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","smallmouth bass",NA,"2","Electroshocking","2000 ft","0"
"648","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","largemouth bass",NA,"1","Electroshocking","2000 ft","0"
"649","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","creek chub",NA,"1","Electroshocking","2000 ft","0"
"650","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","fathead minnow",NA,"1","Electroshocking","2000 ft","0"
"651","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","longnose gar",NA,"2","Electroshocking","2000 ft","0"
"652","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","steelhead",NA,"2","Electroshocking","2000 ft","0"
"653","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","common carp",NA,"1","Electroshocking","2000 ft","0"
"654","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","gizzard shad",NA,"4","Electroshocking","2000 ft","0"
"655","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","white sucker",NA,"5","Electroshocking","2000 ft","0"
"656","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"657","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","brown bullhead",NA,"1","Electroshocking","2000 ft","0"
"658","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","black bullhead",NA,"1","Electroshocking","2000 ft","0"
"659","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","white perch",NA,"4","Electroshocking","2000 ft","0"
"660","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","largemouth bass",NA,"3","Electroshocking","2000 ft","0"
"661","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","rock bass",NA,"12","Electroshocking","2000 ft","0"
"662","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","yellow perch",NA,"7","Electroshocking","2000 ft","0"
"663","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","common shiner",NA,"1","Electroshocking","2000 ft","0"
"664","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","fathead minnow",NA,"2","Electroshocking","2000 ft","0"
"665","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","emerald shiner",NA,"4","Electroshocking","2000 ft","0"
"666","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","pumpkinseed",NA,"85","Electroshocking","2000 ft","0"
"667","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","green sunfish",NA,"13","Electroshocking","2000 ft","0"
"668","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","bluegill",NA,"4","Electroshocking","2000 ft","0"
"669","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","black crappie",NA,"1","Electroshocking","2000 ft","0"
"670","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","goldfish",NA,"8","Electroshocking","2000 ft","0"
"671","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","gizzard shad",NA,"7","Electroshocking","2000 ft","0"
"672","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","white sucker",NA,"19","Electroshocking","2000 ft","0"
"673","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"674","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","largemouth bass",NA,"3","Electroshocking","2000 ft","0"
"675","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","rock bass",NA,"2","Electroshocking","2000 ft","0"
"676","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","emerald shiner",NA,"1","Electroshocking","2000 ft","0"
"677","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","pumpkinseed",NA,"1","Electroshocking","2000 ft","0"
"678","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","goldfish",NA,"3","Electroshocking","2000 ft","0"
"679","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","chinook salmon",NA,"4","Electroshocking","2000 ft","0"
"680","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","steelhead",NA,"1","Electroshocking","2000 ft","0"
"681","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","brook silverside",NA,"2","Electroshocking","2000 ft","0"
"682","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","muskellunge",NA,"1","Electroshocking","2000 ft","0"
"683","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","largemouth bass",NA,"11","Electroshocking","500ft","0"
"684","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","bluegill",NA,"12","Electroshocking","500ft","0"
"685","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","green sunfish",NA,"8","Electroshocking","500ft","0"
"686","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","pumpkinseed",NA,"11","Electroshocking","500ft","0"
"687","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","fathead minnow",NA,"3","Electroshocking","500ft","0"
"688","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","bluntnose minnow",NA,"1","Electroshocking","500ft","0"
"689","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","creek chub",NA,"199","Electroshocking","500ft","0"
"690","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","common shiner",NA,"83","Electroshocking","500ft","0"
"691","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","johnny darter",NA,"48","Electroshocking","500ft","0"
"692","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","blacknose dace",NA,"42","Electroshocking","500ft","0"
"693","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","white sucker",NA,"24","Electroshocking","500ft","0"
"694","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","mottled sculpin",NA,"26","Electroshocking","500ft","0"
"695","min2","u-6","10849378","Upper Rouge","Upper",1995,"8/21/95","DNR","central stoneroller",NA,"54","Electroshocking","500ft","0"
"696","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","creek chub",NA,"293","Electroshocking","500 ft","Pass1"
"697","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","common shiner",NA,"31","Electroshocking","500 ft","Pass1"
"698","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","blacknose dace",NA,"108","Electroshocking","500 ft","Pass1"
"699","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","white sucker",NA,"27","Electroshocking","500 ft","Pass1"
"700","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","fathead minnow",NA,"2","Electroshocking","500 ft","Pass1"
"701","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","largemouth bass",NA,"1","Electroshocking","500 ft","Pass1"
"702","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","pumpkinseed",NA,"2","Electroshocking","500 ft","Pass1"
"703","u-7","u-7","10849532","Upper Rouge","Upper",1995,"8/28/95","DNR","green sunfish",NA,"2","Electroshocking","500 ft","Pass1"
"704","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","creek chub",NA,"71","Electroshocking","500ft","0"
"705","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","white sucker",NA,"30","Electroshocking","500ft","0"
"706","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","green sunfish",NA,"35","Electroshocking","500ft","0"
"707","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","bluntnose minnow",NA,"2","Electroshocking","500ft","0"
"708","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","common shiner",NA,"2","Electroshocking","500ft","0"
"709","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","fathead minnow",NA,"1","Electroshocking","500ft","0"
"710","md-10","md-10","10849718","WillowCreek","Middle",1995,"8/22/95","DNR","largemouth bass",NA,"2","Electroshocking","500ft","0"
"711","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","creek chub",NA,"96","Electroshocking","500ft","0"
"712","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","blacknose dace",NA,"18","Electroshocking","500ft","0"
"713","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","brook stickleback",NA,"9","Electroshocking","500ft","0"
"714","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","green sunfish",NA,"9","Electroshocking","500ft","0"
"715","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","white sucker",NA,"8","Electroshocking","500ft","0"
"716","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","bluntnose minnow",NA,"6","Electroshocking","500ft","0"
"717","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","central mudminnow",NA,"6","Electroshocking","500ft","0"
"718","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","yellow perch",NA,"1","Electroshocking","500ft","0"
"719","bishopcr10","md-12","10849424","Ingersol Creek","Middle",1995,"7/24/95","DNR","pumpkinseed",NA,"1","Electroshocking","500ft","0"
"720","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","creek chub",NA,"194","Electroshocking","500ft","0"
"721","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","blacknose dace",NA,"71","Electroshocking","500ft","0"
"722","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","white sucker",NA,"59","Electroshocking","500ft","0"
"723","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","central mudminnow",NA,"29","Electroshocking","500ft","0"
"724","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","largemouth bass",NA,"29","Electroshocking","500ft","0"
"725","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","pumpkinseed",NA,"15","Electroshocking","500ft","0"
"726","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","green sunfish",NA,"11","Electroshocking","500ft","0"
"727","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","yellow perch",NA,"10","Electroshocking","500ft","0"
"728","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","bluntnose minnow",NA,"9","Electroshocking","500ft","0"
"729","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","johnny darter",NA,"8","Electroshocking","500ft","0"
"730","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","bluegill",NA,"1","Electroshocking","500ft","0"
"731","md-13","md-13","10849426","Bishop Creek","Middle",1995,"7/24/95","DNR","brook stickleback",NA,"1","Electroshocking","500ft","0"
"732","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","redside dace",NA,"1","Electroshocking","500","Pass1"
"733","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","rainbow darter",NA,"4","Electroshocking","500","Pass1"
"734","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","johnny darter",NA,"2","Electroshocking","500","Pass1"
"735","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","creek chub",NA,"79","Electroshocking","250ft","0"
"736","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","white sucker",NA,"10","Electroshocking","250ft","0"
"737","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","central mudminnow",NA,"46","Electroshocking","250ft","0"
"738","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","green sunfish",NA,"1","Electroshocking","250ft","0"
"739","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","northern redbelly dace",NA,"9","Electroshocking","250ft","0"
"740","l-7","l-7","10850176","Canton Creek","Lower",1995,"9/6/95","DNR","brook stickleback",NA,"34","Electroshocking","250ft","0"
"741","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","golden shiner",NA,"4","0","0","0"
"742","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","bluegill",NA,"1","0","0","0"
"743","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","central mudminnow",NA,"1","0","0","0"
"744","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","pumpkinseed",NA,"1","0","0","0"
"745","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","creek chub",NA,"45","0","0","0"
"746","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","common shiner",NA,"28","0","0","0"
"747","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","green sunfish",NA,"28","0","0","0"
"748","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","white sucker",NA,"11","0","0","0"
"749","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","blacknose dace",NA,"11","0","0","0"
"750","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","fathead minnow",NA,"4","0","0","0"
"751","ton3","md-9","10849700","TonquishCreek","Middle",1995,"8/22/95","DNR","bluntnose minnow",NA,"3","0","0","0"
"752","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","gizzard shad",NA,"Present","Electroshocking","2000 ft","0"
"753","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","common carp",NA,"20","Electroshocking","2000 ft","0"
"754","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","white sucker",NA,"16","Electroshocking","2000 ft","0"
"755","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","northern pike",NA,"3","Electroshocking","2000 ft","0"
"756","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"757","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","creek chub",NA,"1","Electroshocking","2000 ft","0"
"758","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","grass pickerel",NA,"1","Electroshocking","2000 ft","0"
"759","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","quillback carpsucker",NA,"10","Electroshocking","2000 ft","0"
"760","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","rainbow trout",NA,"9","Electroshocking","2000 ft","0"
"761","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","steelhead",NA,"8","Electroshocking","2000 ft","0"
"762","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","northern pike",NA,"2","Electroshocking","2000 ft","0"
"763","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","largemouth bass",NA,"3","Electroshocking","2000 ft","0"
"764","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","smallmouth bass",NA,"1","Electroshocking","2000 ft","0"
"765","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","black crappie",NA,"2","Electroshocking","2000 ft","0"
"766","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","rock bass",NA,"1","Electroshocking","2000 ft","0"
"767","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","pumpkinseed",NA,"1","Electroshocking","2000 ft","0"
"768","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","white perch",NA,"5","Electroshocking","2000 ft","0"
"769","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","white sucker",NA,"3","Electroshocking","2000 ft","0"
"770","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","golden redhorse",NA,"1","Electroshocking","2000 ft","0"
"771","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","spotted sucker",NA,"2","Electroshocking","2000 ft","0"
"772","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","green sunfish",NA,"1","Electroshocking","2000 ft","0"
"773","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","central mudminnow",NA,"1","Electroshocking","2000 ft","0"
"774","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","creek chub",NA,"1","Electroshocking","2000 ft","0"
"775","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","spottail shiner",NA,"3","Electroshocking","2000 ft","0"
"776","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","common carp",NA,"Present","Electroshocking","2000 ft","0"
"777","main10","fd-1","10849770","Main Rouge","Main",1993,"4/13/93","DNR","goldfish",NA,"2","Electroshocking","2000 ft","0"
"778","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","gizzard shad",NA,"10","Electroshocking","2000 ft","0"
"779","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","emerald shiner",NA,"1","Electroshocking","2000 ft","0"
"780","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","largemouth bass",NA,"2","Electroshocking","2000 ft","0"
"781","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","common carp",NA,"7","Electroshocking","2000 ft","0"
"782","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","white sucker",NA,"18","Electroshocking","2000 ft","0"
"783","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","rock bass",NA,"3","Electroshocking","2000 ft","0"
"784","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","pumpkinseed",NA,"5","Electroshocking","2000 ft","0"
"785","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","fathead minnow",NA,"3","Electroshocking","2000 ft","0"
"786","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","green sunfish",NA,"2","Electroshocking","2000 ft","0"
"787","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","bluegill",NA,"1","Electroshocking","2000 ft","0"
"788","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","bluntnose minnow",NA,"1","Electroshocking","2000 ft","0"
"789","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","black bullhead",NA,"1","Electroshocking","2000 ft","0"
"790","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","brown bullhead",NA,"1","Electroshocking","2000 ft","0"
"791","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","golden redhorse",NA,"1","Electroshocking","2000 ft","0"
"792","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","goldfish",NA,"2","Electroshocking","2000 ft","0"
"793","main10","fd-1","10849770","Main Rouge","Main",1993,"7/7/93","DNR","redfin shiner",NA,"4","Electroshocking","2000 ft","0"
"794","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","gizzard shad",NA,"Present","Electroshocking","2000 ft","0"
"795","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","emerald shiner",NA,"1","Electroshocking","2000 ft","0"
"796","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","largemouth bass",NA,"13","Electroshocking","2000 ft","0"
"797","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","common carp",NA,"3","Electroshocking","2000 ft","0"
"798","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","white sucker",NA,"3","Electroshocking","2000 ft","0"
"799","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","rock bass",NA,"8","Electroshocking","2000 ft","0"
"800","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","pumpkinseed",NA,"1","Electroshocking","2000 ft","0"
"801","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","green sunfish",NA,"1","Electroshocking","2000 ft","0"
"802","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","spottail shiner",NA,"2","Electroshocking","2000 ft","0"
"803","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","bluegill",NA,"2","Electroshocking","2000 ft","0"
"804","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","spotted sucker",NA,"2","Electroshocking","2000 ft","0"
"805","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","chinook salmon",NA,"14","Electroshocking","2000 ft","0"
"806","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","goldfish",NA,"2","Electroshocking","2000 ft","0"
"807","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","rainbow trout",NA,"7","Electroshocking","2000 ft","0"
"808","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","gizzard shad",NA,"922","Electroshocking","2000 ft","0"
"809","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","emerald shiner",NA,"94","Electroshocking","2000 ft","0"
"810","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","yellow perch",NA,"103","Electroshocking","2000 ft","0"
"811","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","largemouth bass",NA,"8","Electroshocking","2000 ft","0"
"812","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","common carp",NA,"Present","Electroshocking","2000 ft","0"
"813","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","white sucker",NA,"1","Electroshocking","2000 ft","0"
"814","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","rock bass",NA,"3","Electroshocking","2000 ft","0"
"815","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","pumpkinseed",NA,"8","Electroshocking","2000 ft","0"
"816","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","fathead minnow",NA,"7","Electroshocking","2000 ft","0"
"817","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","brook silverside",NA,"1","Electroshocking","2000 ft","0"
